"297179","2017-06-20 07:09:11.359868","YB+1_S9","20851","24165","3308","5821","8235","3258","1203","322","23039"
"297179","2017-06-20 07:09:11.359868","YB+1_S10","27279","23689","4772","6985","8005","3166","1203","378","393"
"297179","2017-06-20 07:09:11.359868","YB+1_S11","11786","22550","5339","3714","8267","3234","1218","343","23039"
"297179","2017-06-20 07:09:11.359868","YB+1_S12","13355","16429","6042","48465","7948","3118","1166","1317","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S1","41783","51794","15375","34596","22546","4384","1022","2315","0"
"297179","2017-06-20 07:09:11.359868","YB+2_S2","3162","50020","12532","28637","22348","4237","1062","2978","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S3","59257","26412","10637","17951","23128","4410","1182","3446","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S4","64397","48227","10399","58296","22499","4351","1033","1623","1600"
"297179","2017-06-20 07:09:11.359868","YB+2_S5","591","26106","13279","35221","23691","4569","854","3359","24439"
"297179","2017-06-20 07:09:11.359868","YB+2_S6","10142","50222","10673","58398","22799","4308","1074","3167","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S7","10149","49086","8282","10155","23929","4395","1079","2237","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S8","62511","22968","11387","52947","22019","4344","1014","1644","56"
"297179","2017-06-20 07:09:11.359868","YB+2_S9","14139","27102","8808","8415","22098","4263","1074","363","23033"
"297179","2017-06-20 07:09:11.359868","YB+2_S10","11772","46084","7180","10217","21282","4340","1058","370","377"
"297179","2017-06-20 07:09:11.359868","YB+2_S11","8781","49322","57345","19545","21613","4386","1066","326","23039"
"297179","2017-06-20 07:09:11.359868","YB+2_S12","10789","5489","3763","7327","21307","4157","1030","1718","7572"
"297179","2017-06-20 07:09:11.359868","YB-1_S1","13682","19204","6464","49368","7843","3254","1245","1732","23039"
"297179","2017-06-20 07:09:11.359868","YB-1_S2","22760","21583","5396","47124","8059","3190","1224","2128","23039"
"297179","2017-06-20 07:09:11.359868","YB-1_S3","9432","18635","5452","15839","6969","2722","1057","2283","23039"
"297179","2017-06-20 07:09:11.359868","YB-1_S4","62824","51615","13371","35651","8345","3110","1224","2483","2553"
"297179","2017-06-20 07:09:11.359868","YB-1_S5","46890","0","0","6116","8402","3175","1281","2823","19474"
"297179","2017-06-20 07:09:11.359868","YB-1_S6","51609","62081","7073","0","8139","3112","1082","2245","21440"
"297179","2017-06-20 07:09:11.359868","YB-1_S7","24176","16714","4554","37574","7931","2985","1047","1729","23039"
"297179","2017-06-20 07:09:11.359868","YB-1_S8","9166","23712","9821","61264","8336","3200","1202","1268","0"
"297179","2017-06-20 07:09:11.359868","YB-1_S9","18474","29784","4499","5273","8309","3203","1196","353","23039"
"297179","2017-06-20 07:09:11.359868","YB-1_S10","18510","19301","5706","7418","8134","3142","1172","332","355"
"297179","2017-06-20 07:09:11.359868","YB-1_S11","22236","20851","2729","3911","8340","3258","1212","361","22284"
"297179","2017-06-20 07:09:11.359868","YB-1_S12","14799","17952","4337","17302","8364","3069","1146","1280","0"
"297179","2017-06-20 07:09:11.359868","YB-2_S1","63029","48371","8023","55643","22506","4574","1095","2227","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S2","55441","48320","8091","23030","21979","4300","1090","2756","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S3","64051","46343","8993","62330","22528","4326","1083","2809","0"
"297179","2017-06-20 07:09:11.359868","YB-2_S4","63441","45602","7802","59566","22465","4365","1102","1474","2130"
"297179","2017-06-20 07:09:11.359868","YB-2_S5","7985","39161","9776","49359","22992","4358","1120","2964","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S6","6093","50418","7586","32046","23223","4339","1012","2879","34897"
"297179","2017-06-20 07:09:11.359868","YB-2_S7","16417","47911","9728","45791","23762","4422","1164","2363","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S8","38024","53574","6872","7901","23425","4442","1056","1643","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S9","55988","43401","5312","8760","22117","4322","1080","331","4938"
"297179","2017-06-20 07:09:11.359868","YB-2_S10","55824","45386","4852","9751","21572","4176","1004","376","362"
"297179","2017-06-20 07:09:11.359868","YB-2_S11","52087","47495","6485","7266","22380","4198","1087","397","23039"
"297179","2017-06-20 07:09:11.359868","YB-2_S12","6401","49266","5213","10487","22744","4267","992","1703","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S4","31524","45122","7598","59230","22432","4325","1143","1499","2201"
"297179","2017-06-20 07:09:31.348919","YB-2_S5","7739","39697","9819","49794","22948","4419","1147","2847","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S6","4972","47792","7685","30925","22728","4417","1029","2782","38560"
"297179","2017-06-20 07:09:31.348919","YB-2_S7","12559","47805","9684","46357","23742","4368","1084","2248","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S8","38551","53708","8799","10263","23268","4471","1054","1723","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S9","58397","44185","4823","8752","22032","4330","1020","351","4841"
"297179","2017-06-20 07:09:31.348919","YB-2_S10","57070","44861","5313","9961","21289","4169","985","353","373"
"297179","2017-06-20 07:09:31.348919","YB-2_S11","50801","47376","6254","7147","23011","4348","1018","355","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S12","5571","48205","5144","13391","22689","4250","1015","1729","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S1","21035","9294","28152","36422","5586","2691","1035","1393","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S2","29758","12486","6307","30658","5749","2606","1030","1814","17339"
"297179","2017-06-20 07:09:31.348919","YB0_S3","27574","32945","6251","26029","6036","2866","1107","2334","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S4","27691","11922","6247","25639","5691","2756","1110","2164","2289"
"297179","2017-06-20 07:09:31.348919","YB0_S5","46996","12807","5395","55491","5782","2725","1048","2670","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S6","28219","25498","5086","48176","5760","2729","1093","2002","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S7","20728","35565","4441","41150","5480","2591","1019","1426","23008"
"297179","2017-06-20 07:09:31.348919","YB0_S8","21304","14961","33135","34567","5578","2643","1004","913","49811"
"297179","2017-06-20 07:09:31.348919","YB0_S9","28180","12284","4097","4941","5888","2704","1044","276","23039"
"297179","2017-06-20 07:09:31.348919","YB0_S10","26354","11363","4349","5809","5826","2641","1017","321","332"
"297179","2017-06-20 07:09:31.348919","YB0_S11","54498","13651","13768","28614","5808","2736","1037","296","37299"
"297179","2017-06-20 07:09:31.348919","YB0_S12","28138","22010","24010","31740","5721","2565","1077","1003","0"
"297179","2017-06-20 07:09:31.348919","YB+1_S1","60367","24881","22052","22133","7781","3057","1202","1864","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S2","19231","22706","9525","56237","8008","3064","1132","2305","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S3","18374","22331","6935","14633","8421","3160","1235","2844","9420"
"297179","2017-06-20 07:09:31.348919","YB+1_S4","10082","60792","5678","59073","6887","2637","810","2079","2297"
"297179","2017-06-20 07:09:31.348919","YB+1_S5","19977","19184","5954","12355","8169","3039","1207","2890","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S6","9539","22356","13064","53076","7960","3107","1220","2440","60008"
"297179","2017-06-20 07:09:31.348919","YB+1_S7","15453","18590","5292","11305","7475","3066","1205","1812","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S8","16512","30537","7478","53913","8236","3138","1234","1253","0"
"297179","2017-06-20 07:09:31.348919","YB+1_S9","20324","22555","3278","6330","8268","3324","1230","368","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S10","24705","23770","4642","6922","8231","3167","1177","388","399"
"297179","2017-06-20 07:09:31.348919","YB+1_S11","14692","22972","5375","3936","8218","3180","1184","296","23039"
"297179","2017-06-20 07:09:31.348919","YB+1_S12","13020","11951","6081","48349","8010","3119","1139","1273","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S1","41530","50976","14664","42698","22726","4380","1008","2403","0"
"297179","2017-06-20 07:09:31.348919","YB+2_S2","2319","49909","12294","24177","22294","4216","1016","2961","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S3","59722","53512","10356","17603","23012","4472","1170","3324","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S4","65388","48001","10518","59033","22599","4448","1103","1574","1658"
"297179","2017-06-20 07:09:31.348919","YB+2_S5","65369","27610","13577","35941","23481","4305","825","3274","60639"
"297179","2017-06-20 07:09:31.348919","YB+2_S6","10685","49414","10761","59112","22773","4234","1085","3165","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S7","9789","48396","7486","20818","23730","4491","1066","2354","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S8","39281","42348","11341","51760","22214","4437","1045","1654","52"
"297179","2017-06-20 07:09:31.348919","YB+2_S9","11280","31662","8824","8374","22396","4069","1064","349","23036"
"297179","2017-06-20 07:09:31.348919","YB+2_S10","5583","45993","7218","10299","21185","4199","1129","415","323"
"297179","2017-06-20 07:09:31.348919","YB+2_S11","9263","50325","56848","21097","21614","4374","1106","376","23039"
"297179","2017-06-20 07:09:31.348919","YB+2_S12","12752","19003","4491","15279","20989","4180","1038","1694","8189"
"297179","2017-06-20 07:09:31.348919","YB-1_S1","12917","19286","6131","49799","7824","3128","1175","1665","23039"
"297179","2017-06-20 07:09:31.348919","YB-1_S2","22120","21514","5457","47262","8012","3105","1158","2087","23039"
"297179","2017-06-20 07:09:31.348919","YB-1_S3","9094","19035","5437","18793","6746","2647","1019","2381","23039"
"297179","2017-06-20 07:09:31.348919","YB-1_S4","62706","51833","13363","35855","8349","3273","1346","2550","2581"
"297179","2017-06-20 07:09:31.348919","YB-1_S5","9306","0","0","45767","8096","3176","1294","2850","19713"
"297179","2017-06-20 07:09:31.348919","YB-1_S6","8244","7509","7909","0","8152","3176","1174","2283","21339"
"297179","2017-06-20 07:09:31.348919","YB-1_S7","22998","16646","4463","37226","7824","3046","1144","1754","23039"
"297179","2017-06-20 07:09:31.348919","YB-1_S8","8625","24150","9373","56988","8065","3037","1091","1200","0"
"297179","2017-06-20 07:09:31.348919","YB-1_S9","19117","10977","4883","5569","8252","3176","1156","338","23039"
"297179","2017-06-20 07:09:31.348919","YB-1_S10","19594","19503","5681","8008","7992","3222","1184","377","342"
"297179","2017-06-20 07:09:31.348919","YB-1_S11","21728","21117","2703","4224","8410","3228","1276","360","44966"
"297179","2017-06-20 07:09:31.348919","YB-1_S12","14354","18143","4514","17983","8100","3149","1185","1303","0"
"297179","2017-06-20 07:09:31.348919","YB-2_S1","62309","47608","7924","56264","22504","4619","1128","2319","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S2","54673","48542","8181","23516","22089","4292","1089","2631","23039"
"297179","2017-06-20 07:09:31.348919","YB-2_S3","64393","46673","8927","9490","22419","4514","1099","2883","0"
"297179","2017-06-20 07:10:11.311090","YB0_S1","21878","9548","28269","34949","5581","2681","1004","1394","23039"
"297179","2017-06-20 07:10:11.311090","YB0_S2","30616","12646","37722","31906","5817","2714","1089","1889","11173"
"297179","2017-06-20 07:10:11.311090","YB0_S3","27151","36741","6218","24724","5942","2741","1100","2384","23039"
"297179","2017-06-20 07:10:11.311090","YB0_S4","28033","11845","6358","27747","5730","2818","1107","2101","2223"
"297179","2017-06-20 07:10:11.311090","YB0_S5","46545","13548","5494","57892","5676","2750","1063","2674","23039"
"297179","2017-06-20 07:10:11.311090","YB0_S6","27986","21804","4561","45008","5640","2617","997","1979","23039"
"297179","2017-06-20 07:10:11.311090","YB0_S7","24088","14122","4522","40280","5352","2591","963","1386","23004"
"297179","2017-06-20 07:10:11.311090","YB0_S8","21229","15238","37469","35328","5776","2700","984","997","37830"
"297179","2017-06-20 07:10:11.311090","YB0_S9","27703","12077","4059","3680","5884","2808","1050","294","23039"
"297179","2017-06-20 07:10:11.311090","YB0_S10","26574","11234","4680","6178","5726","2598","952","285","333"
"297179","2017-06-20 07:10:11.311090","YB0_S11","47218","13432","13382","1705","5598","2651","971","300","49476"
"297179","2017-06-20 07:10:11.311090","YB0_S12","28343","44753","24751","31466","5722","2407","962","1007","0"
"297179","2017-06-20 07:10:11.311090","YB+1_S1","59557","24722","22025","24311","7654","2990","1152","1768","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S2","19233","22891","9652","56368","8133","3131","1167","2321","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S3","17567","26709","6607","8789","8356","3206","1250","2835","9694"
"297179","2017-06-20 07:10:11.311090","YB+1_S4","23992","20427","6001","58769","6977","2764","793","2131","2244"
"297179","2017-06-20 07:10:11.311090","YB+1_S5","19641","19774","6553","12864","8089","2981","1253","2878","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S6","1395","22019","15424","53902","7804","2993","1170","2400","56634"
"297179","2017-06-20 07:10:11.311090","YB+1_S7","15674","19051","5031","12109","7436","3035","1125","1804","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S8","15499","32614","55928","55019","8140","3113","1199","1320","0"
"297179","2017-06-20 07:10:11.311090","YB+1_S9","26544","22273","3388","5560","8163","3252","1219","354","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S10","16657","24474","4944","6823","8239","3184","1180","361","381"
"297179","2017-06-20 07:10:11.311090","YB+1_S11","13746","22797","5517","3905","8043","3085","1095","349","23039"
"297179","2017-06-20 07:10:11.311090","YB+1_S12","13103","20482","5560","47516","8113","3235","1170","1270","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S1","41756","51386","12427","37902","22641","4414","1042","2391","0"
"297179","2017-06-20 07:10:11.311090","YB+2_S2","3631","50114","11836","24612","22116","4283","986","2961","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S3","48016","16929","10368","17471","23136","4398","1122","3231","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S4","65396","48210","10498","59869","22720","4438","1071","1529","1609"
"297179","2017-06-20 07:10:11.311090","YB+2_S5","108","62065","12691","60100","23690","4333","865","3229","2771"
"297179","2017-06-20 07:10:11.311090","YB+2_S6","8335","49463","10589","59446","22686","4226","1100","3210","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S7","10152","49224","7969","5037","23783","4569","1105","2296","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S8","53804","11918","10904","51928","22223","4456","1027","1760","58"
"297179","2017-06-20 07:10:11.311090","YB+2_S9","13790","19735","8717","8911","22306","4374","1085","349","23031"
"297179","2017-06-20 07:10:11.311090","YB+2_S10","2390","46101","7271","10423","21436","4170","1047","373","387"
"297179","2017-06-20 07:10:11.311090","YB+2_S11","9463","49615","61480","14160","21560","4306","1053","358","23039"
"297179","2017-06-20 07:10:11.311090","YB+2_S12","10045","26562","4408","7127","21192","4197","1043","1610","7603"
"297179","2017-06-20 07:10:11.311090","YB-1_S1","13356","19671","6252","45755","7815","2996","1134","1702","23039"
"297179","2017-06-20 07:10:11.311090","YB-1_S2","22031","22284","5253","46915","8040","3138","1237","2138","23039"
"297179","2017-06-20 07:10:11.311090","YB-1_S3","8542","19266","5411","23657","6757","2605","1059","2412","23039"
"297179","2017-06-20 07:10:11.311090","YB-1_S4","62376","54031","13143","35264","8250","3152","1232","2477","2479"
"297179","2017-06-20 07:10:11.311090","YB-1_S5","16899","0","0","62856","8339","3142","1228","2794","20017"
"297179","2017-06-20 07:10:11.311090","YB-1_S6","21806","31621","1868","0","8196","3145","1195","2343","21177"
"297179","2017-06-20 07:10:11.311090","YB-1_S7","23131","16813","4564","37428","7828","3054","1109","1729","23039"
"297179","2017-06-20 07:10:11.311090","YB-1_S8","9862","24011","9373","49981","8400","3290","1199","1251","0"
"297179","2017-06-20 07:10:11.311090","YB-1_S9","19272","30197","4504","5376","8300","3237","1167","368","23039"
"297179","2017-06-20 07:10:11.311090","YB-1_S10","19012","19446","5682","7773","8041","3156","1150","377","383"
"297179","2017-06-20 07:10:11.311090","YB-1_S11","21233","21037","2785","3755","8063","3149","1192","280","48458"
"297179","2017-06-20 07:10:11.311090","YB-1_S12","13726","17717","4564","17660","8016","3094","1119","1354","0"
"297179","2017-06-20 07:10:11.311090","YB-2_S1","62575","47753","7997","54485","22726","4435","1043","2282","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S2","55777","48592","8195","30010","22297","4314","1117","2664","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S3","61874","46635","8924","19038","22047","4387","1115","2985","0"
"297179","2017-06-20 07:10:11.311090","YB-2_S4","64097","44107","7878","57560","22644","4231","1179","1520","2205"
"297179","2017-06-20 07:10:11.311090","YB-2_S5","8199","39278","9779","50865","23087","4356","1105","3010","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S6","7224","48331","7624","32344","22805","4345","1076","2924","36304"
"297179","2017-06-20 07:10:11.311090","YB-2_S7","14870","48112","9715","45733","23839","4330","1116","2294","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S8","37869","53524","6779","7863","23221","4336","1097","1675","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S9","59344","43558","4965","9081","22064","4373","1065","353","4600"
"297179","2017-06-20 07:10:11.311090","YB-2_S10","56091","45574","5665","9937","21621","4080","1069","357","399"
"297179","2017-06-20 07:10:11.311090","YB-2_S11","52807","48534","6051","7363","22710","4367","1045","352","23039"
"297179","2017-06-20 07:10:11.311090","YB-2_S12","8918","48972","5155","13708","23042","4444","1135","1748","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S1","21115","10085","28510","33312","5543","2652","995","1425","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S2","30270","12215","6180","30378","5785","2646","1016","1907","15397"
"297179","2017-06-20 07:10:31.339319","YB0_S3","27463","24497","6186","29885","5588","2645","977","2353","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S4","28014","11793","6262","26641","5966","2751","1109","2099","2285"
"297179","2017-06-20 07:10:31.339319","YB0_S5","46904","27922","5385","58438","5720","2629","1025","2626","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S6","28667","22882","4802","47720","5701","2621","1015","1916","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S7","21462","11820","4407","41035","5514","2651","1039","1446","22998"
"297179","2017-06-20 07:10:31.339319","YB0_S8","21690","15389","26702","34861","5793","2632","1003","939","17858"
"297179","2017-06-20 07:10:31.339319","YB0_S9","28128","12483","4275","2703","5962","2708","1106","316","23039"
"297179","2017-06-20 07:10:31.339319","YB0_S10","27140","11720","6181","6033","5882","2739","1023","290","375"
"297179","2017-06-20 07:10:31.339319","YB0_S11","38139","34461","16445","38717","5749","2796","992","265","8518"
"297179","2017-06-20 07:10:31.339319","YB0_S12","28514","17044","22656","30659","5577","2477","1050","997","0"
"297179","2017-06-20 07:10:31.339319","YB+1_S1","59597","19868","22376","22379","7704","3093","1152","1838","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S2","18294","22822","9823","58601","7915","3095","1176","2280","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S3","17977","21794","6836","11140","8271","3202","1242","2801","10218"
"297179","2017-06-20 07:10:31.339319","YB+1_S4","9963","39362","5953","59125","6937","2774","839","2107","2244"
"297179","2017-06-20 07:10:31.339319","YB+1_S5","19648","19881","6578","9542","8123","3071","1203","2857","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S6","1321","22247","14829","54463","7974","3222","1169","2350","58686"
"297179","2017-06-20 07:10:31.339319","YB+1_S7","15922","18428","5113","9355","7528","3039","1186","1881","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S8","15424","26794","1611","57600","8103","3024","1171","1311","0"
"297179","2017-06-20 07:10:31.339319","YB+1_S9","21053","22171","3353","5914","8143","3043","1112","370","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S10","20604","23432","4987","6785","7976","3199","1131","350","364"
"297179","2017-06-20 07:10:31.339319","YB+1_S11","14049","22882","5486","3890","8068","3216","1138","317","23039"
"297179","2017-06-20 07:10:31.339319","YB+1_S12","13201","16709","5520","47178","8174","3111","1181","1294","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S1","42624","50566","13392","28197","22627","4552","1098","2286","0"
"297179","2017-06-20 07:10:31.339319","YB+2_S2","3999","50035","12424","23755","22412","4070","982","3056","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S3","59009","18038","10256","16769","22842","4424","1090","3270","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S4","64795","48668","10523","57893","22604","4409","1145","1597","1634"
"297179","2017-06-20 07:10:31.339319","YB+2_S5","333","44589","12613","36423","23594","4338","871","3384","15548"
"297179","2017-06-20 07:10:31.339319","YB+2_S6","8697","49972","10837","58499","22919","4178","1042","3127","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S7","10714","48851","7496","729","23926","4439","1051","2351","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S8","40314","38604","11548","52212","22189","4375","1070","1662","52"
"297179","2017-06-20 07:10:31.339319","YB+2_S9","13509","32528","8558","8431","22255","4230","1110","350","23033"
"297179","2017-06-20 07:10:31.339319","YB+2_S10","3904","45608","7242","10649","21104","4241","1069","379","381"
"297179","2017-06-20 07:10:31.339319","YB+2_S11","10039","49356","57932","19519","21443","4303","1088","390","23039"
"297179","2017-06-20 07:10:31.339319","YB+2_S12","9584","19166","3501","6833","21454","4168","1051","1678","8170"
"297179","2017-06-20 07:10:31.339319","YB-1_S1","13106","19416","6007","43841","7780","3092","1210","1727","23039"
"297179","2017-06-20 07:10:31.339319","YB-1_S2","22087","22270","5271","46781","7922","3037","1136","2181","23039"
"297179","2017-06-20 07:10:31.339319","YB-1_S3","9772","21952","5392","15925","7081","2608","1048","2345","23039"
"297179","2017-06-20 07:10:31.339319","YB-1_S4","62817","52757","13040","35029","8382","3144","1265","2479","2517"
"297179","2017-06-20 07:10:31.339319","YB-1_S5","36333","0","0","62982","8229","3129","1261","2811","19937"
"297179","2017-06-20 07:10:31.339319","YB-1_S6","10919","40947","3771","0","8147","3084","1075","2165","21280"
"297179","2017-06-20 07:10:31.339319","YB-1_S7","22899","16605","4577","36999","7698","2989","1146","1770","23039"
"297179","2017-06-20 07:10:31.339319","YB-1_S8","8688","30191","9728","56235","8199","3075","1160","1234","0"
"297179","2017-06-20 07:10:31.339319","YB-1_S9","20492","22342","4228","5380","8541","3313","1173","358","23039"
"297179","2017-06-20 07:10:31.339319","YB-1_S10","18652","19316","5712","7942","8135","3250","1152","358","380"
"297179","2017-06-20 07:10:31.339319","YB-1_S11","21317","20897","3426","3809","8105","3128","1179","358","37940"
"297179","2017-06-20 07:10:31.339319","YB-1_S12","14180","18294","4626","17808","8247","3045","1255","1225","0"
"297179","2017-06-20 07:10:31.339319","YB-2_S1","61786","47997","7666","54953","22533","4539","1050","2249","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S2","53633","49711","8157","22129","22413","4301","1027","2597","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S3","64249","46805","8818","60211","22096","4388","1127","2885","0"
"297179","2017-06-20 07:10:31.339319","YB-2_S4","61003","47022","7976","58929","22435","4155","1121","1555","2244"
"297179","2017-06-20 07:10:31.339319","YB-2_S5","5242","40250","9712","51208","22978","4517","1153","2873","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S6","6614","48120","7728","32510","22920","4408","1039","2767","35058"
"297179","2017-06-20 07:10:31.339319","YB-2_S7","13785","46815","9748","46017","23681","4379","992","2325","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S8","9691","52901","7191","8323","23423","4434","1020","1653","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S9","58713","43542","4808","16992","22058","4388","1042","370","5128"
"297179","2017-06-20 07:10:31.339319","YB-2_S10","57290","45468","4714","9994","21388","4132","1030","402","379"
"297179","2017-06-20 07:10:31.339319","YB-2_S11","51609","47444","6811","6995","22648","4326","1083","356","23039"
"297179","2017-06-20 07:10:31.339319","YB-2_S12","6635","48083","4906","15415","22639","4220","987","1678","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S1","20770","9356","28261","34662","5379","2603","973","1364","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S2","29656","12277","42121","31250","5814","2750","1039","1974","1356"
"297179","2017-06-20 07:11:11.322378","YB0_S3","27148","9121","6240","34807","5843","2627","1029","2405","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S4","27658","12048","6337","27616","5724","2689","1094","2131","2225"
"297179","2017-06-20 07:11:11.322378","YB0_S5","46941","13641","5542","52865","5574","2671","1015","2608","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S6","28616","23268","4833","48864","5816","2622","1030","2087","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S7","20260","20678","4378","40749","5549","2685","981","1341","23007"
"297179","2017-06-20 07:11:11.322378","YB0_S8","21432","14810","43771","35287","5690","2611","997","993","55577"
"297179","2017-06-20 07:11:11.322378","YB0_S9","28220","11967","4172","2597","5845","2681","997","298","23039"
"297179","2017-06-20 07:11:11.322378","YB0_S10","26423","11541","5149","5442","5807","2722","1033","331","300"
"297179","2017-06-20 07:11:11.322378","YB0_S11","35088","13815","3939","27760","5745","2739","1007","294","39798"
"297179","2017-06-20 07:11:11.322378","YB0_S12","27817","29922","18779","32097","5578","2516","1004","1018","0"
"297179","2017-06-20 07:11:11.322378","YB+1_S1","60784","28045","22384","24696","7722","3075","1244","1806","23039"
"297179","2017-06-20 07:11:11.322378","YB+1_S2","18441","23117","9661","57189","8163","3060","1213","2259","23039"
